property_id,property_name,listing_type,price_zar,price_tier,review_count,demand_score,url,ingested_at
11535.0,Sun River Kalahari Lodge,Lodge,1680.0,Premium,90.0,10.0,https://www.lekkeslaap.co.za/accommodation/sun-river-kalahari-lodge,2026-06-27T11:22:33.756257
4158.0,Tides River Lodge,Self Catering,2480.0,Premium,47.0,5.22,https://www.lekkeslaap.co.za/accommodation/tides-river-lodge,2026-06-27T11:22:33.756257
84637.0,Riverdance Cottage,Self Catering,1500.0,Premium,20.0,2.22,https://www.lekkeslaap.co.za/accommodation/riverdance-cottage,2026-06-27T11:22:33.756257
119933.0,As Featured on Instagram Wooden House - Living the Breede,Self Catering,5500.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/wooden-house-10,2026-06-27T11:22:33.756257
102630.0,Waterkant Cottage,Self Catering,1400.0,Premium,8.0,0.89,https://www.lekkeslaap.co.za/accommodation/living-the-breede---waterkant-cottage,2026-06-27T11:22:33.756257
102210.0,Lorigan House,Self Catering,3200.0,Luxury,1.0,0.14,https://www.lekkeslaap.co.za/accommodation/living-the-breede---lorigan-house,2026-06-27T11:22:33.756257
4341.0,As Featured on Instagram Breede Getaway,Self Catering,3800.0,Luxury,21.0,2.92,https://www.lekkeslaap.co.za/accommodation/the-breede-river-getaway-home,2026-06-27T11:22:33.756257
149544.0,Dad's House,Self Catering,1575.0,Premium,1.0,0.11,https://www.lekkeslaap.co.za/accommodation/dads-house,2026-06-27T11:22:33.756257
20535.0,Malagas Hotel,Hotel,2700.0,Luxury,59.0,8.19,https://www.lekkeslaap.co.za/accommodation/malagas-hotel,2026-06-27T11:22:33.756257
72721.0,Harvest Moon Sanctuary Houseboat 2,Self Catering,3200.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/living-the-breede---houseboat-2,2026-06-27T11:22:33.756257
85612.0,Ossies Kloof,Self Catering,4200.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/living-the-breede---ossies-kloof,2026-06-27T11:22:33.756257
26817.0,La Belle Guesthouse Parys,Guest House,765.0,Mid-Range,204.0,18.89,https://www.lekkeslaap.co.za/accommodation/die-suidooster-gastehuis,2026-06-27T11:22:33.756257
15385.0,Mirabel Guesthouse,Guest House,990.0,Mid-Range,98.0,9.07,https://www.lekkeslaap.co.za/accommodation/mirabel-guesthouse,2026-06-27T11:22:33.756257
53103.0,Boom69 Self-catering,Self Catering,799.0,Mid-Range,98.0,9.07,https://www.lekkeslaap.co.za/accommodation/boom69,2026-06-27T11:22:33.756257
8549.0,Schilbach House,Self Catering,1500.0,Premium,232.0,25.78,https://www.lekkeslaap.co.za/accommodation/the-white-giraffe,2026-06-27T11:22:33.756257
27051.0,À la Maison Boutique Guesthouse,Guest House,1094.0,Mid-Range,167.0,15.46,https://www.lekkeslaap.co.za/accommodation/a-la-maison,2026-06-27T11:22:33.756257
35395.0,Rambling Rapids,Self Catering,1000.0,Mid-Range,111.0,10.28,https://www.lekkeslaap.co.za/accommodation/the-white-giraffe-river-cottage-2,2026-06-27T11:22:33.756257
89942.0,Cottage @ 49,Self Catering,675.0,Budget,82.0,6.07,https://www.lekkeslaap.co.za/accommodation/cottage--49,2026-06-27T11:22:33.756257
16681.0,Langfontein Farm Cottages,Self Catering,1600.0,Premium,102.0,11.33,https://www.lekkeslaap.co.za/accommodation/langfontein-guest-farm,2026-06-27T11:22:33.756257
69281.0,Victorian Square Guesthouse,Self Catering,1700.0,Premium,116.0,12.89,https://www.lekkeslaap.co.za/accommodation/victorian-square-guesthouse,2026-06-27T11:22:33.756257
25482.0,Blaauwater Farm Garden Cottage,Self Catering,2000.0,Premium,52.0,5.78,https://www.lekkeslaap.co.za/accommodation/blaauwater-farm-garden-unit,2026-06-27T11:22:33.756257
98598.0,Die Dorpshuis,Self Catering,1100.0,Mid-Range,135.0,12.5,https://www.lekkeslaap.co.za/accommodation/die-dorpshuis-18,2026-06-27T11:22:33.756257
134267.0,Contemporary Karoo,Self Catering,3500.0,Luxury,10.0,1.39,https://www.lekkeslaap.co.za/accommodation/contemporary-karoo,2026-06-27T11:22:33.756257
139125.0,Quaint Karoo,Self Catering,1600.0,Premium,12.0,1.33,https://www.lekkeslaap.co.za/accommodation/quaint-karoo,2026-06-27T11:22:33.756257
91241.0,As Featured on Instagram River Bend Cottages,Self Catering,1500.0,Premium,69.0,7.67,https://www.lekkeslaap.co.za/accommodation/river-bend-cottages,2026-06-27T11:22:33.756257
6605.0,Allendale Farm Guest Cottage,Self Catering,1600.0,Premium,55.0,6.11,https://www.lekkeslaap.co.za/accommodation/allendale-farm-guest-cottage,2026-06-27T11:22:33.756257
138366.0,Bij De Graaff,Self Catering,1300.0,Premium,17.0,1.89,https://www.lekkeslaap.co.za/accommodation/bij-de-graaff,2026-06-27T11:22:33.756257
64654.0,Spandau Manor,Guest House,1550.0,Premium,93.0,10.33,https://www.lekkeslaap.co.za/accommodation/spandau-manor,2026-06-27T11:22:33.756257
106578.0,Oasis,Self Catering,2040.0,Premium,34.0,3.78,https://www.lekkeslaap.co.za/accommodation/oasis-20,2026-06-27T11:22:33.756257
38366.0,Meerkat,Self Catering,940.0,Mid-Range,218.0,20.19,https://www.lekkeslaap.co.za/accommodation/meerkat,2026-06-27T11:22:33.756257
60459.0,Compass View,Self Catering,3300.0,Luxury,68.0,9.44,https://www.lekkeslaap.co.za/accommodation/compass-view,2026-06-27T11:22:33.756257
35995.0,Country Cottages,Self Catering,680.0,Budget,102.0,7.56,https://www.lekkeslaap.co.za/accommodation/country-cottages,2026-06-27T11:22:33.756257
76418.0,House No.1,Self Catering,1460.0,Premium,32.0,3.56,https://www.lekkeslaap.co.za/accommodation/house-no1,2026-06-27T11:22:33.756257
71941.0,The Bethesda,Guest House,975.0,Mid-Range,111.0,10.28,https://www.lekkeslaap.co.za/accommodation/the-bethesda,2026-06-27T11:22:33.756257
143085.0,Mountain View Cottage en Backpackers,Self Catering,468.0,Budget,7.0,0.52,https://www.lekkeslaap.co.za/accommodation/mountain-view-cottages,2026-06-27T11:22:33.756257
7028.0,Donkin House,Guest House,1140.0,Mid-Range,212.0,19.63,https://www.lekkeslaap.co.za/accommodation/donkin-country-house,2026-06-27T11:22:33.756257
13728.0,Olive Grove Guest Farm,Guest House,1400.0,Premium,308.0,34.22,https://www.lekkeslaap.co.za/accommodation/olive-grove-guest-farm,2026-06-27T11:22:33.756257
15731.0,Bakgat Blyplek,Self Catering,1700.0,Premium,462.0,51.33,https://www.lekkeslaap.co.za/accommodation/bakgat-blyplek,2026-06-27T11:22:33.756257
92567.0,Mitat Gastehuis,Guest House,720.0,Mid-Range,190.0,17.59,https://www.lekkeslaap.co.za/accommodation/mitat-gastehuis,2026-06-27T11:22:33.756257
20731.0,Altyd Lekker,Self Catering,1200.0,Premium,425.0,47.22,https://www.lekkeslaap.co.za/accommodation/altyd-lekker,2026-06-27T11:22:33.756257
8418.0,Teri-Lemveli Lodge,Lodge,1620.0,Premium,245.0,27.22,https://www.lekkeslaap.co.za/accommodation/teri-lemveli-lodge,2026-06-27T11:22:33.756257
57903.0,As Featured on Instagram Steynskraal Gasteplaas,Self Catering,2500.0,Luxury,148.0,20.56,https://www.lekkeslaap.co.za/accommodation/die-skooltjie,2026-06-27T11:22:33.756257
37259.0,Dreams,Self Catering,840.0,Mid-Range,281.0,26.02,https://www.lekkeslaap.co.za/accommodation/dreams-61,2026-06-27T11:22:33.756257
105874.0,Little Miracle,Self Catering,800.0,Mid-Range,73.0,6.76,https://www.lekkeslaap.co.za/accommodation/little-miracle,2026-06-27T11:22:33.756257
8386.0,Die Herehuis,Guest House,1750.0,Premium,507.0,56.33,https://www.lekkeslaap.co.za/accommodation/die-herehuis,2026-06-27T11:22:33.756257
137521.0,As Featured on Instagram Poplar Cottage Karoo Escape,Self Catering,1450.0,Premium,17.0,1.89,https://www.lekkeslaap.co.za/accommodation/karus-karoo,2026-06-27T11:22:33.756257
138347.0,Willow Cottage Karoo Escape,Self Catering,1250.0,Premium,8.0,0.89,https://www.lekkeslaap.co.za/accommodation/willow-cottage-karoo,2026-06-27T11:22:33.756257
13505.0,Swartberg Hotel,Hotel,3000.0,Luxury,193.0,26.81,https://www.lekkeslaap.co.za/accommodation/mont-dor-swartberg-hotel,2026-06-27T11:22:33.756257
5265.0,Bid Huisie,Self Catering,1400.0,Premium,123.0,13.67,https://www.lekkeslaap.co.za/accommodation/bid-huisie,2026-06-27T11:22:33.756257
50539.0,Casa Milorca,Guest House,920.0,Mid-Range,448.0,41.48,https://www.lekkeslaap.co.za/accommodation/casa-milorca,2026-06-27T11:22:33.756257
70965.0,Karoo Masterclass Cottage,Self Catering,3392.0,Luxury,43.0,5.97,https://www.lekkeslaap.co.za/accommodation/karoo-masterclass-house-and-cottage,2026-06-27T11:22:33.756257
16356.0,Ta Mala's Self-Catering Cottages,Self Catering,1200.0,Premium,211.0,23.44,https://www.lekkeslaap.co.za/accommodation/ta-malas-selfcattering-cottages,2026-06-27T11:22:33.756257
4056.0,Karoo Khaya,Guest House,1180.0,Mid-Range,258.0,23.89,https://www.lekkeslaap.co.za/accommodation/karoo-khaya,2026-06-27T11:22:33.756257
9707.0,Acacia Cottage,Self Catering,2900.0,Luxury,88.0,12.22,https://www.lekkeslaap.co.za/accommodation/acacia-cottage-12,2026-06-27T11:22:33.756257
118377.0,Karoo Rust,Self Catering,972.0,Mid-Range,22.0,2.04,https://www.lekkeslaap.co.za/accommodation/karoo-rust-78,2026-06-27T11:22:33.756257
21007.0,Kingwill's Guest House,Guest House,810.0,Mid-Range,348.0,32.22,https://www.lekkeslaap.co.za/accommodation/kingwills-guest-house,2026-06-27T11:22:33.756257
83062.0,Victoria Oaks Guest House,Guest House,950.0,Mid-Range,86.0,7.96,https://www.lekkeslaap.co.za/accommodation/victoria-oaks-guest-house,2026-06-27T11:22:33.756257
10007.0,Die Pophuis Hoekie,Self Catering,560.0,Budget,323.0,23.93,https://www.lekkeslaap.co.za/accommodation/die-pophuis-hoekie,2026-06-27T11:22:33.756257
32677.0,Merino Junction,Guest House,900.0,Mid-Range,439.0,40.65,https://www.lekkeslaap.co.za/accommodation/merino-junction,2026-06-27T11:22:33.756257
6975.0,The Hudson Guesthouse & Suites,Self Catering,1100.0,Mid-Range,185.0,17.13,https://www.lekkeslaap.co.za/accommodation/victoria-wes-gastehuis,2026-06-27T11:22:33.756257
20447.0,Moonlight Manor,Guest House,975.0,Mid-Range,333.0,30.83,https://www.lekkeslaap.co.za/accommodation/moonlight-manor,2026-06-27T11:22:33.756257
22564.0,Marseilles Farm Guest House,Self Catering,3200.0,Luxury,51.0,7.08,https://www.lekkeslaap.co.za/accommodation/marseilles-farm-guest-house,2026-06-27T11:22:33.756257
30523.0,Karoo Koelte Accommodation,Guest House,600.0,Budget,189.0,14.0,https://www.lekkeslaap.co.za/accommodation/karoo-koelte-bb,2026-06-27T11:22:33.756257
90777.0,Die Peperboom B&B,Self Catering,840.0,Mid-Range,101.0,9.35,https://www.lekkeslaap.co.za/accommodation/die-peperboom-bb,2026-06-27T11:22:33.756257
64969.0,Soetdoring Selfsorg,Self Catering,1300.0,Premium,148.0,16.44,https://www.lekkeslaap.co.za/accommodation/soetdoring-selfsorg,2026-06-27T11:22:33.756257
1484.0,Die Fonteine Country Guest House and Glamping,Guest House,893.0,Mid-Range,144.0,13.33,https://www.lekkeslaap.co.za/accommodation/die-fonteine,2026-06-27T11:22:33.756257
125816.0,D'oude Hoorn,Self Catering,1020.0,Mid-Range,13.0,1.2,https://www.lekkeslaap.co.za/accommodation/doude-hoorn,2026-06-27T11:22:33.756257
23608.0,Die Stal Cottage,Self Catering,2000.0,Premium,163.0,18.11,https://www.lekkeslaap.co.za/accommodation/die-stal-cottages,2026-06-27T11:22:33.756257
80579.0,Settle Inn,Self Catering,1300.0,Premium,30.0,3.33,https://www.lekkeslaap.co.za/accommodation/settle-inn,2026-06-27T11:22:33.756257
23562.0,Skitterland Gastehuis,Guest House,1300.0,Premium,177.0,19.67,https://www.lekkeslaap.co.za/accommodation/skitterland-gastehuis,2026-06-27T11:22:33.756257
39050.0,Die Heks se Huis,Self Catering,1092.0,Mid-Range,462.0,42.78,https://www.lekkeslaap.co.za/accommodation/die-heks-se-huis,2026-06-27T11:22:33.756257
44098.0,Rogge Cloof,Lodge,2900.0,Luxury,74.0,10.28,https://www.lekkeslaap.co.za/accommodation/rogge-cloof,2026-06-27T11:22:33.756257
136085.0,Die Koffiehuis,Self Catering,2040.0,Premium,10.0,1.11,https://www.lekkeslaap.co.za/accommodation/die-koffiehuis,2026-06-27T11:22:33.756257
30075.0,Sterland Kampering,Self Catering,1200.0,Premium,63.0,7.0,https://www.lekkeslaap.co.za/accommodation/sterland-kampering,2026-06-27T11:22:33.756257
74749.0,Jack of the Karoo,Self Catering,2420.0,Premium,136.0,15.11,https://www.lekkeslaap.co.za/accommodation/jack-of-the-karoo,2026-06-27T11:22:33.756257
102213.0,Baroe House,Self Catering,3500.0,Luxury,27.0,3.75,https://www.lekkeslaap.co.za/accommodation/baroe-house,2026-06-27T11:22:33.756257
96532.0,Raka,Self Catering,1650.0,Premium,48.0,5.33,https://www.lekkeslaap.co.za/accommodation/raka,2026-06-27T11:22:33.756257
102041.0,18 on Mark,Self Catering,750.0,Mid-Range,46.0,4.26,https://www.lekkeslaap.co.za/accommodation/lavender-cottage-89,2026-06-27T11:22:33.756257
27183.0,Finchley Farm Cottages,Self Catering,800.0,Mid-Range,147.0,13.61,https://www.lekkeslaap.co.za/accommodation/finchley-farm-cottages,2026-06-27T11:22:33.756257
130539.0,Keurkloof Valley Farm,Self Catering,950.0,Mid-Range,18.0,1.67,https://www.lekkeslaap.co.za/accommodation/die-candle-cottage--keurkloof-valley-farm,2026-06-27T11:22:33.756257
98060.0,Jakria,Guest House,750.0,Mid-Range,49.0,4.54,https://www.lekkeslaap.co.za/accommodation/jakria,2026-06-27T11:22:33.756257
22887.0,Verberg Herberg,Guest House,995.0,Mid-Range,191.0,17.69,https://www.lekkeslaap.co.za/accommodation/verberg-herberg,2026-06-27T11:22:33.756257
60223.0,Uitspan Baviaanskloof,Self Catering,560.0,Budget,133.0,9.85,https://www.lekkeslaap.co.za/accommodation/uitspan-baviaanskloof,2026-06-27T11:22:33.756257
47017.0,Royal Hotel Willowmore,Hotel,600.0,Budget,167.0,12.37,https://www.lekkeslaap.co.za/accommodation/royal-hotel-willowmore,2026-06-27T11:22:33.756257
12280.0,Lapidaria,Guest House,1000.0,Mid-Range,132.0,12.22,https://www.lekkeslaap.co.za/accommodation/lapidaria,2026-06-27T11:22:33.756257
11828.0,Bhejane Game Reserve,Game Lodge,700.0,Mid-Range,34.0,3.15,https://www.lekkeslaap.co.za/accommodation/bhejane-game-reserve,2026-06-27T11:22:33.756257
6880.0,The Willow Historical Guest House,Guest House,1530.0,Premium,130.0,14.44,https://www.lekkeslaap.co.za/accommodation/the-willow-historical-guest-house,2026-06-27T11:22:33.756257
33725.0,Aandster Oornag Akkommodasie,Self Catering,800.0,Mid-Range,268.0,24.81,https://www.lekkeslaap.co.za/accommodation/aandster-oornag-akkommodasie,2026-06-27T11:22:33.756257
36841.0,Starry Nights,Guest House,850.0,Mid-Range,102.0,9.44,https://www.lekkeslaap.co.za/accommodation/starry-nights-15,2026-06-27T11:22:33.756257
5822.0,Celtis Country Lodge & Restaurant,B&B,1280.0,Premium,277.0,30.78,https://www.lekkeslaap.co.za/accommodation/celtis-country-lodge,2026-06-27T11:22:33.756257
99149.0,On Enslin Self-catering,Self Catering,1350.0,Premium,34.0,3.78,https://www.lekkeslaap.co.za/accommodation/onenslin,2026-06-27T11:22:33.756257
18028.0,Nguni Country Lodge,Guest House,1400.0,Premium,79.0,8.78,https://www.lekkeslaap.co.za/accommodation/nguni-country-lodge,2026-06-27T11:22:33.756257
79680.0,Aloes 1st on Camp,Guest House,840.0,Mid-Range,118.0,10.93,https://www.lekkeslaap.co.za/accommodation/aloes-guest-house-1st-on-camp,2026-06-27T11:22:33.756257
42354.0,Halfway Rest,Self Catering,875.0,Mid-Range,378.0,35.0,https://www.lekkeslaap.co.za/accommodation/halfway-rest,2026-06-27T11:22:33.756257
124009.0,Botterblom 1,Self Catering,1700.0,Premium,12.0,1.33,https://www.lekkeslaap.co.za/accommodation/botterblom-1,2026-06-27T11:22:33.756257
145223.0,Karoo Enroute,Self Catering,810.0,Mid-Range,9.0,0.83,https://www.lekkeslaap.co.za/accommodation/karoo-enroute,2026-06-27T11:22:33.756257
7487.0,Karoo Ouberg Guest Lodge,Guest House,840.0,Mid-Range,126.0,11.67,https://www.lekkeslaap.co.za/accommodation/karoo-ouberg-guest-lodge,2026-06-27T11:22:33.756257
73608.0,Over Karoo Inn,Guest House,950.0,Mid-Range,103.0,9.54,https://www.lekkeslaap.co.za/accommodation/over-karoo-inn,2026-06-27T11:22:33.756257
122889.0,Nuns & Roses,Self Catering,1100.0,Mid-Range,74.0,6.85,https://www.lekkeslaap.co.za/accommodation/st-vincents,2026-06-27T11:22:33.756257
57837.0,As Featured on Instagram The Karoo Moon House & Cottage,Self Catering,1600.0,Premium,79.0,8.78,https://www.lekkeslaap.co.za/accommodation/the-karoo-moon-house--cottage,2026-06-27T11:22:33.756257
35038.0,Barrydale Karoo - Boutique Hotel,Hotel,1251.0,Premium,37.0,4.11,https://www.lekkeslaap.co.za/accommodation/barrydale-karoo-lodge,2026-06-27T11:22:33.756257
132960.0,The Far Side Wooden Cabin,Self Catering,750.0,Mid-Range,7.0,0.65,https://www.lekkeslaap.co.za/accommodation/the-far-side-wooden-cabin,2026-06-27T11:22:33.756257
142272.0,Fynbos Gypsy Caravan,Self Catering,580.0,Budget,2.0,0.15,https://www.lekkeslaap.co.za/accommodation/fynbos-gypsy-caravan,2026-06-27T11:22:33.756257
151355.0,Upstairs on Hellier,Self Catering,834.0,Mid-Range,2.0,0.19,https://www.lekkeslaap.co.za/accommodation/upstairs-on-hellier,2026-06-27T11:22:33.756257
139818.0,Oewer Konyn Cottage,Self Catering,1350.0,Premium,20.0,2.22,https://www.lekkeslaap.co.za/accommodation/oewer-konyn-cottage,2026-06-27T11:22:33.756257
124019.0,Lavendale,Self Catering,2050.0,Premium,6.0,0.67,https://www.lekkeslaap.co.za/accommodation/lavendale,2026-06-27T11:22:33.756257
134629.0,Karoobossie,Self Catering,1000.0,Mid-Range,7.0,0.65,https://www.lekkeslaap.co.za/accommodation/karoobossie-20,2026-06-27T11:22:33.756257
39003.0,Karoo Karos,Self Catering,980.0,Mid-Range,191.0,17.69,https://www.lekkeslaap.co.za/accommodation/karoo-karos,2026-06-27T11:22:33.756257
146827.0,The Old Posthouse,Guest House,800.0,Mid-Range,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/the-old-posthouse,2026-06-27T11:22:33.756257
145751.0,Ladismith Kothuis,Self Catering,600.0,Budget,6.0,0.44,https://www.lekkeslaap.co.za/accommodation/ladismith-kothuis,2026-06-27T11:22:33.756257
61678.0,Le Roux B&B,Guest House,1100.0,Mid-Range,26.0,2.41,https://www.lekkeslaap.co.za/accommodation/le-roux-bb,2026-06-27T11:22:33.756257
114634.0,Eagles Nest Accommodation,Self Catering,4200.0,Luxury,15.0,2.08,https://www.lekkeslaap.co.za/accommodation/eagles-nest-accommodation,2026-06-27T11:22:33.756257
143467.0,Volstruis Paleis,Guest House,1725.0,Premium,4.0,0.44,https://www.lekkeslaap.co.za/accommodation/old-posthouse-guest-accommodation,2026-06-27T11:22:33.756257
17181.0,Ladismith Manor,Guest House,1150.0,Mid-Range,25.0,2.31,https://www.lekkeslaap.co.za/accommodation/ladismith-manor,2026-06-27T11:22:33.756257
67298.0,Barnard B&B,Guest House,750.0,Mid-Range,8.0,0.74,https://www.lekkeslaap.co.za/accommodation/barnard-bb,2026-06-27T11:22:33.756257
131042.0,Albert Manor Guest House,B&B,1395.0,Premium,1.0,0.11,https://www.lekkeslaap.co.za/accommodation/albert-manor-guest-house,2026-06-27T11:22:33.756257
63469.0,Linda se Dop,Guest House,1363.0,Premium,83.0,9.22,https://www.lekkeslaap.co.za/accommodation/linda-se-dop,2026-06-27T11:22:33.756257
32894.0,Papkuilsfontein Guest Farm,Guest House,2450.0,Premium,46.0,5.11,https://www.lekkeslaap.co.za/accommodation/papkuilsfontein-guest-farm,2026-06-27T11:22:33.756257
91273.0,Wapad Gastehuis,Guest House,920.0,Mid-Range,82.0,7.59,https://www.lekkeslaap.co.za/accommodation/wapad-gastehuis,2026-06-27T11:22:33.756257
9073.0,Willemsrivier Trekpad Guest Houses and Wild Camping,Self Catering,245.0,Budget,290.0,21.48,https://www.lekkeslaap.co.za/accommodation/willemsrivier-trekpad-guest-houses-nieuwoudtville,2026-06-27T11:22:33.756257
103227.0,Die Wit Haas & Die Swart Haas,Self Catering,1600.0,Premium,54.0,6.0,https://www.lekkeslaap.co.za/accommodation/die-wit-haas,2026-06-27T11:22:33.756257
141054.0,Rulyn Cottage,Self Catering,1200.0,Premium,13.0,1.44,https://www.lekkeslaap.co.za/accommodation/rulyn-cottage,2026-06-27T11:22:33.756257
61241.0,Uncle Tony’s Cabin,Self Catering,1400.0,Premium,67.0,7.44,https://www.lekkeslaap.co.za/accommodation/uncle-tonys-cabin,2026-06-27T11:22:33.756257
82682.0,Oudeklip Gastehuis,Guest House,900.0,Mid-Range,49.0,4.54,https://www.lekkeslaap.co.za/accommodation/oudeklip-gastehuis,2026-06-27T11:22:33.756257
14027.0,Cecilia's Cottage,Self Catering,1250.0,Premium,106.0,11.78,https://www.lekkeslaap.co.za/accommodation/cecilias-cottage,2026-06-27T11:22:33.756257
89362.0,Ulla Irene,Self Catering,1450.0,Premium,15.0,1.67,https://www.lekkeslaap.co.za/accommodation/ulla-irene,2026-06-27T11:22:33.756257
3239.0,Kagga Kamma Eco Lodge & Spa,Lodge,1330.0,Premium,50.0,5.56,https://www.lekkeslaap.co.za/accommodation/kagga-kamma-private-game-reserve,2026-06-27T11:22:33.756257
15787.0,Kleinplasie Gastehuis,Guest House,756.0,Mid-Range,207.0,19.17,https://www.lekkeslaap.co.za/accommodation/kleinplasie-gastehuis,2026-06-27T11:22:33.756257
124892.0,Gansogie,Self Catering,2150.0,Premium,30.0,3.33,https://www.lekkeslaap.co.za/accommodation/gansogie,2026-06-27T11:22:33.756257
114080.0,Tankwa River Lodge,Lodge,6680.0,Luxury,9.0,1.25,https://www.lekkeslaap.co.za/accommodation/tankwa-river-lodge,2026-06-27T11:22:33.756257
83613.0,Die Skooltjie,Self Catering,990.0,Mid-Range,13.0,1.2,https://www.lekkeslaap.co.za/accommodation/die-skooltjie-13,2026-06-27T11:22:33.756257
23447.0,Klipwerf Gastehuis,Self Catering,990.0,Mid-Range,271.0,25.09,https://www.lekkeslaap.co.za/accommodation/klipwerf-self-catering-and-camping,2026-06-27T11:22:33.756257
7390.0,Calvinia Hotel,Hotel,1250.0,Premium,131.0,14.56,https://www.lekkeslaap.co.za/accommodation/calvinia-hotel,2026-06-27T11:22:33.756257
31610.0,Namaqua Lodge,Lodge,648.0,Budget,260.0,19.26,https://www.lekkeslaap.co.za/accommodation/namaqua-lodge,2026-06-27T11:22:33.756257
6794.0,Maskam Guest Farm,Self Catering,1002.0,Mid-Range,356.0,32.96,https://www.lekkeslaap.co.za/accommodation/maskam-guest-farm,2026-06-27T11:22:33.756257
109476.0,Lankverwacht Guest Farm & Camping,Self Catering,250.0,Budget,64.0,4.74,https://www.lekkeslaap.co.za/accommodation/lankverwacht-guest-farm--camping,2026-06-27T11:22:33.756257
127269.0,Namaqua Lodge Self Catering,Self Catering,1122.0,Mid-Range,8.0,0.74,https://www.lekkeslaap.co.za/accommodation/namaqua-lodge-self-catering,2026-06-27T11:22:33.756257
115939.0,Kokerboom House,Guest House,1950.0,Premium,22.0,2.44,https://www.lekkeslaap.co.za/accommodation/kokerboom-house,2026-06-27T11:22:33.756257
87272.0,Special Offer! Special Offer! Mountain View Guesthouse,Self Catering,1450.0,Premium,49.0,5.44,https://www.lekkeslaap.co.za/accommodation/mountain-view-guesthouse-22,2026-06-27T11:22:33.756257
34803.0,Botuin Cottages,Self Catering,1100.0,Mid-Range,257.0,23.8,https://www.lekkeslaap.co.za/accommodation/botuin-cottages,2026-06-27T11:22:33.756257
157113.0,Sentkannetjie,Self Catering,1230.0,Premium,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/sentkannetjie,2026-06-27T11:22:33.756257
3949.0,Aant Dorpseind,Self Catering,1190.0,Mid-Range,154.0,14.26,https://www.lekkeslaap.co.za/accommodation/aant-dorpseind,2026-06-27T11:22:33.756257
106657.0,La Gracia B&B,B&B,800.0,Mid-Range,74.0,6.85,https://www.lekkeslaap.co.za/accommodation/la-gracia-bb,2026-06-27T11:22:33.756257
117082.0,Die Storiekamer,Self Catering,630.0,Budget,23.0,1.7,https://www.lekkeslaap.co.za/accommodation/die-storie-kamer,2026-06-27T11:22:33.756257
119749.0,Cara Family Home @ Kamieskroon Cosy Cottages,Self Catering,3010.0,Luxury,6.0,0.83,https://www.lekkeslaap.co.za/accommodation/cara-family-home--kamieskroon-cosy-cottages,2026-06-27T11:22:33.756257
6051.0,Verbe Farm - Letjie's House,Self Catering,1200.0,Premium,138.0,15.33,https://www.lekkeslaap.co.za/accommodation/verbe-caravan-park-and-farm-accommodation,2026-06-27T11:22:33.756257
137791.0,Alexanderhaus,Guest House,1060.0,Mid-Range,5.0,0.46,https://www.lekkeslaap.co.za/accommodation/alexanderhaus,2026-06-27T11:22:33.756257
28898.0,Kroon Lodge,Lodge,390.0,Budget,194.0,14.37,https://www.lekkeslaap.co.za/accommodation/kroon-lodge,2026-06-27T11:22:33.756257
11504.0,Frances @ Kamieskroon Cosy Cottages,Self Catering,1550.0,Premium,262.0,29.11,https://www.lekkeslaap.co.za/accommodation/kamieskroon-cosy-cottages,2026-06-27T11:22:33.756257
7525.0,Verbe Caravan Park,Self Catering,460.0,Budget,34.0,2.52,https://www.lekkeslaap.co.za/accommodation/verbe-caravan-park,2026-06-27T11:22:33.756257
119193.0,Verbe Farm - Gertjie Se Huis,Self Catering,1450.0,Premium,8.0,0.89,https://www.lekkeslaap.co.za/accommodation/verbe-farm---gertjie-se-huis,2026-06-27T11:22:33.756257
119747.0,Lucas Family Cottage @ Kamieskroon Cosy Cottages,Self Catering,2610.0,Luxury,3.0,0.42,https://www.lekkeslaap.co.za/accommodation/lucas-family-cottage--kamieskroon-cosy-cottages,2026-06-27T11:22:33.756257
119742.0,Isabella @ Kamieskroon Cosy Cottages,Self Catering,1450.0,Premium,4.0,0.44,https://www.lekkeslaap.co.za/accommodation/isabella--kamieskroon-cosy-cottages,2026-06-27T11:22:33.756257
4754.0,Hangnes @ Boskloof Swemgat,Self Catering,2584.0,Luxury,406.0,56.39,https://www.lekkeslaap.co.za/accommodation/boskloofswemgat,2026-06-27T11:22:33.756257
76710.0,Blommenberg Gastehuis,Guest House,1800.0,Premium,64.0,7.11,https://www.lekkeslaap.co.za/accommodation/blommenberg-guest-house,2026-06-27T11:22:33.756257
119984.0,Langhuis @ Boskloof Swemgat,Self Catering,1553.0,Premium,9.0,1.0,https://www.lekkeslaap.co.za/accommodation/langhuis--boskloof-swemgat,2026-06-27T11:22:33.756257
36957.0,Clanwilliam Hills Dam House and Flat,Self Catering,800.0,Mid-Range,339.0,31.39,https://www.lekkeslaap.co.za/accommodation/clanwilliam-hills-house-and-flat,2026-06-27T11:22:33.756257
20628.0,Clanwilliam Hotel,Hotel,1995.0,Premium,116.0,12.89,https://www.lekkeslaap.co.za/accommodation/clanwilliam-hotel-13,2026-06-27T11:22:33.756257
